time,n_waiting,n_busy
1969.5000,481,4
1971.0000,487,4
1972.5000,486,4
1974.0000,489,4
1975.5000,484,4
1977.0000,481,4
1978.5000,476,4
1980.0000,478,4
1981.5000,473,4
1983.0000,472,4
1984.5000,476,4
1986.0000,475,4
1987.5000,475,4
1989.0000,471,4
1990.5000,472,4
1992.0000,467,4
1993.5000,466,4
1995.0000,472,4
1996.5000,473,4
1998.0000,468,4
1999.5000,464,4
2001.0000,468,4
2002.5000,471,4
2004.0000,472,4
2005.5000,474,4
2007.0000,470,4
2008.5000,470,4
2010.0000,470,4
2011.5000,469,4
2013.0000,474,4
2014.5000,470,4
2016.0000,471,4
2017.5000,473,4
2019.0000,479,4
2020.5000,481,4
2022.0000,478,4
2023.5000,481,4
2025.0000,477,4
2026.5000,484,4
2028.0000,483,4
2029.5000,487,4
2031.0000,484,4
2032.5000,495,4
2034.0000,492,4
2035.5000,489,4
2037.0000,486,4
2038.5000,483,4
2040.0000,487,4
2041.5000,488,4
2043.0000,486,4
2044.5000,488,4
2046.0000,485,4
2047.5000,491,4
2049.0000,491,4
2050.5000,494,4
2052.0000,495,4
2053.5000,492,4
2055.0000,492,4
2056.5000,489,4
2058.0000,485,4
2059.5000,486,4
2061.0000,487,4
2062.5000,484,4
2064.0000,484,4
2065.5000,485,4
2067.0000,483,4
2068.5000,485,4
2070.0000,485,4
2071.5000,483,4
2073.0000,485,4
2074.5000,485,4
2076.0000,488,4
2077.5000,489,4
2079.0000,487,4
2080.5000,488,4
2082.0000,488,4
2083.5000,486,4
2085.0000,493,4
2086.5000,497,4
2088.0000,501,4
2089.5000,495,4
2091.0000,496,4
2092.5000,497,4
2094.0000,495,4
2095.5000,495,4
2097.0000,495,4
2098.5000,492,4
2100.0000,493,4
2101.5000,492,4
2103.0000,488,4
2104.5000,484,4
2106.0000,482,4
2107.5000,482,4
2109.0000,486,4
2110.5000,491,4
2112.0000,491,4
2113.5000,490,4
2115.0000,491,4
2116.5000,491,4
2118.0000,488,4
2119.5000,485,4
2121.0000,496,4
2122.5000,495,4
