time,n_waiting,n_busy
1260.0000,0,2
1261.5000,0,1
1263.0000,0,1
1264.5000,0,1
1266.0000,0,1
1267.5000,0,1
1269.0000,0,3
1270.5000,0,3
1272.0000,0,3
1273.5000,1,6
1275.0000,0,3
1276.5000,0,4
1278.0000,0,3
1279.5000,0,6
1281.0000,3,6
1282.5000,0,4
1284.0000,0,6
1285.5000,0,4
1287.0000,0,1
1288.5000,0,1
1290.0000,0,0
1291.5000,0,0
1293.0000,0,5
1294.5000,5,6
1296.0000,9,6
1297.5000,3,6
1299.0000,0,3
1300.5000,0,0
1302.0000,0,1
1303.5000,0,0
1305.0000,0,0
1306.5000,0,0
1308.0000,0,0
1309.5000,0,2
1311.0000,0,3
1312.5000,0,3
1314.0000,0,3
1315.5000,0,1
1317.0000,0,5
1318.5000,0,4
1320.0000,0,4
1321.5000,0,4
1323.0000,0,0
1324.5000,2,6
1326.0000,0,6
1327.5000,0,4
1329.0000,0,3
1330.5000,0,1
1332.0000,0,1
1333.5000,0,2
1335.0000,0,1
1336.5000,0,2
1338.0000,0,1
1339.5000,0,3
1341.0000,0,2
1342.5000,0,5
1344.0000,0,3
1345.5000,0,1
1347.0000,0,1
1348.5000,0,0
1350.0000,0,0
1351.5000,0,0
1353.0000,0,0
1354.5000,0,1
1356.0000,0,1
1357.5000,0,1
1359.0000,0,0
1360.5000,0,0
1362.0000,0,2
1363.5000,0,4
1365.0000,0,1
1366.5000,0,2
1368.0000,0,0
1369.5000,0,0
1371.0000,0,0
1372.5000,0,4
1374.0000,0,1
1375.5000,0,0
1377.0000,0,0
1378.5000,0,0
1380.0000,0,0
1381.5000,0,0
1383.0000,0,3
1384.5000,0,2
1386.0000,1,6
1387.5000,0,3
1389.0000,0,2
1390.5000,0,4
1392.0000,0,4
1393.5000,0,2
1395.0000,0,2
1396.5000,0,0
1398.0000,0,2
1399.5000,0,0
1401.0000,0,1
1402.5000,0,5
1404.0000,0,6
1405.5000,0,2
1407.0000,0,2
1408.5000,0,3
1410.0000,0,2
1411.5000,0,1
1413.0000,0,0
1414.5000,0,5
1416.0000,0,1
1417.5000,0,1
1419.0000,0,0
1420.5000,0,1
1422.0000,0,1
1423.5000,0,2
1425.0000,0,0
1426.5000,0,4
1428.0000,0,2
1429.5000,0,1
1431.0000,0,1
1432.5000,1,6
1434.0000,0,2
1435.5000,0,4
1437.0000,0,6
1438.5000,0,1
1440.0000,0,1
1441.5000,0,1
1443.0000,0,0
1444.5000,0,5
1446.0000,0,0
1447.5000,0,4
1449.0000,0,4
1450.5000,8,6
1452.0000,3,6
1453.5000,1,6
1455.0000,0,5
1456.5000,0,3
1458.0000,0,2
1459.5000,2,6
1461.0000,0,2
1462.5000,0,5
1464.0000,0,4
1465.5000,0,0
1467.0000,0,2
1468.5000,2,6
1470.0000,0,0
1471.5000,0,0
1473.0000,0,1
1474.5000,0,0
1476.0000,0,1
1477.5000,0,0
1479.0000,0,0
1480.5000,0,3
1482.0000,0,1
1483.5000,2,6
1485.0000,0,2
1486.5000,0,3
1488.0000,0,2
1489.5000,0,5
1491.0000,0,3
1492.5000,0,4
1494.0000,0,5
1495.5000,1,6
1497.0000,0,5
1498.5000,0,2
1500.0000,0,3
1501.5000,0,0
1503.0000,0,1
1504.5000,0,1
1506.0000,0,1
1507.5000,0,2
1509.0000,1,6
1510.5000,5,6
1512.0000,0,6
1513.5000,0,3
1515.0000,0,5
1516.5000,3,6
1518.0000,0,3
1519.5000,0,5
