time,n_waiting,n_busy
1290.0000,0,2
1291.5000,0,1
1293.0000,2,4
1294.5000,3,4
1296.0000,7,4
1297.5000,8,4
1299.0000,4,4
1300.5000,3,4
1302.0000,3,4
1303.5000,3,4
1305.0000,1,4
1306.5000,0,1
1308.0000,0,1
1309.5000,0,1
1311.0000,0,0
1312.5000,0,3
1314.0000,1,4
1315.5000,2,4
1317.0000,2,4
1318.5000,4,4
1320.0000,1,4
1321.5000,0,2
1323.0000,0,3
1324.5000,0,3
1326.0000,4,4
1327.5000,3,4
1329.0000,3,4
1330.5000,7,4
1332.0000,9,4
1333.5000,6,4
1335.0000,2,4
1336.5000,0,3
1338.0000,0,2
1339.5000,0,2
1341.0000,0,3
1342.5000,0,1
1344.0000,0,3
1345.5000,0,0
1347.0000,0,0
1348.5000,0,0
1350.0000,0,4
1351.5000,0,3
1353.0000,0,2
1354.5000,2,4
1356.0000,0,4
1357.5000,0,3
1359.0000,3,4
1360.5000,0,3
1362.0000,0,3
1363.5000,0,3
1365.0000,16,4
1366.5000,19,4
1368.0000,14,4
1369.5000,19,4
1371.0000,22,4
1372.5000,20,4
1374.0000,15,4
1375.5000,10,4
1377.0000,10,4
1378.5000,7,4
1380.0000,3,4
1381.5000,0,3
1383.0000,1,4
1384.5000,3,4
1386.0000,8,4
1387.5000,9,4
1389.0000,4,4
1390.5000,7,4
1392.0000,5,4
1393.5000,2,4
1395.0000,3,4
1396.5000,0,4
1398.0000,0,2
1399.5000,0,1
1401.0000,0,1
1402.5000,0,3
1404.0000,0,3
1405.5000,1,4
1407.0000,2,4
1408.5000,0,3
1410.0000,0,3
1411.5000,1,4
1413.0000,0,2
1414.5000,0,2
1416.0000,2,4
1417.5000,0,2
1419.0000,0,3
1420.5000,1,4
1422.0000,0,2
1423.5000,0,2
1425.0000,0,0
1426.5000,0,2
1428.0000,0,4
1429.5000,2,4
1431.0000,0,4
1432.5000,0,2
1434.0000,0,1
1435.5000,0,2
1437.0000,0,1
1438.5000,0,1
1440.0000,3,4
1441.5000,0,3
1443.0000,4,4
1444.5000,6,4
1446.0000,4,4
1447.5000,5,4
1449.0000,5,4
1450.5000,6,4
1452.0000,6,4
1453.5000,2,4
1455.0000,1,4
1456.5000,7,4
1458.0000,7,4
1459.5000,5,4
1461.0000,1,4
1462.5000,3,4
1464.0000,2,4
1465.5000,6,4
1467.0000,6,4
1468.5000,8,4
1470.0000,7,4
1471.5000,6,4
1473.0000,2,4
1474.5000,0,3
1476.0000,0,0
1477.5000,0,0
1479.0000,0,0
1480.5000,0,0
1482.0000,0,2
1483.5000,2,4
1485.0000,0,4
1486.5000,0,2
1488.0000,0,0
1489.5000,0,4
1491.0000,0,2
1492.5000,0,0
1494.0000,0,1
1495.5000,0,0
1497.0000,0,0
1498.5000,0,1
1500.0000,0,1
1501.5000,0,0
1503.0000,1,4
1504.5000,5,4
1506.0000,0,4
1507.5000,0,1
1509.0000,7,4
1510.5000,5,4
1512.0000,4,4
1513.5000,2,4
1515.0000,1,4
1516.5000,1,4
1518.0000,1,4
1519.5000,0,3
1521.0000,0,1
1522.5000,0,1
1524.0000,0,2
1525.5000,3,4
1527.0000,13,4
1528.5000,13,4
1530.0000,11,4
1531.5000,7,4
1533.0000,4,4
1534.5000,3,4
1536.0000,0,4
1537.5000,0,2
1539.0000,0,2
1540.5000,0,1
1542.0000,0,1
1543.5000,0,1
1545.0000,0,0
1546.5000,0,0
1548.0000,3,4
1549.5000,0,0
1551.0000,0,1
1552.5000,0,0
1554.0000,0,3
1555.5000,3,4
1557.0000,0,2
1558.5000,1,4
1560.0000,0,2
1561.5000,0,1
1563.0000,0,2
1564.5000,0,1
1566.0000,0,1
1567.5000,0,2
1569.0000,0,1
1570.5000,0,4
1572.0000,5,4
1573.5000,2,4
1575.0000,0,2
1576.5000,0,2
1578.0000,0,1
1579.5000,0,4
1581.0000,0,4
1582.5000,2,4
1584.0000,0,3
1585.5000,0,2
1587.0000,4,4
1588.5000,1,4
1590.0000,0,1
1591.5000,0,1
1593.0000,0,3
1594.5000,0,2
1596.0000,0,0
1597.5000,0,2
1599.0000,5,4
1600.5000,4,4
1602.0000,7,4
1603.5000,7,4
1605.0000,2,4
1606.5000,1,4
1608.0000,2,4
1609.5000,16,4
1611.0000,12,4
1612.5000,6,4
1614.0000,5,4
1615.5000,8,4
1617.0000,3,4
1618.5000,1,4
1620.0000,0,1
1621.5000,0,1
1623.0000,1,4
1624.5000,0,4
1626.0000,0,2
1627.5000,0,3
1629.0000,0,1
1630.5000,0,2
1632.0000,0,0
1633.5000,0,1
1635.0000,0,0
1636.5000,0,1
1638.0000,0,3
1639.5000,0,2
1641.0000,0,1
1642.5000,0,2
1644.0000,0,4
1645.5000,0,4
1647.0000,0,2
1648.5000,0,1
1650.0000,0,0
1651.5000,0,4
1653.0000,2,4
1654.5000,0,2
1656.0000,0,1
1657.5000,0,0
1659.0000,0,1
1660.5000,0,2
1662.0000,0,1
1663.5000,0,0
1665.0000,0,4
1666.5000,6,4
1668.0000,6,4
1669.5000,4,4
1671.0000,6,4
1672.5000,5,4
1674.0000,2,4
1675.5000,2,4
1677.0000,0,1
1678.5000,0,1
1680.0000,0,3
1681.5000,2,4
1683.0000,9,4
1684.5000,12,4
1686.0000,9,4
1687.5000,5,4
1689.0000,9,4
1690.5000,8,4
1692.0000,8,4
1693.5000,4,4
1695.0000,0,2
1696.5000,1,4
1698.0000,0,3
1699.5000,4,4
1701.0000,2,4
1702.5000,4,4
1704.0000,1,4
