customer_id,arrival_time,departure_time
5394,2025.314927,2235.354067
5395,2025.314927,2234.397164
5396,2025.732134,2236.329808
5397,2026.321580,2241.721330
5398,2026.956102,2235.980796
5399,2026.956102,2240.582821
5400,2027.773614,2236.798425
5401,2028.553784,2239.373089
5402,2028.729737,2240.428997
5403,2028.729737,2241.235101
5404,2028.729737,2243.460253
5405,2028.729737,2243.819066
5406,2028.729737,2244.370011
5407,2028.729737,2244.873222
5408,2029.915397,2247.414910
5409,2029.915397,2244.704923
5410,2029.915397,2244.774837
5411,2030.139486,2251.235884
5412,2030.271895,2245.579362
5413,2031.485243,2247.372438
5414,2031.485243,2245.859746
5415,2031.485243,2246.772712
5416,2031.724385,2247.204737
5417,2031.989915,2248.887587
5418,2031.989915,2247.530625
5419,2032.081748,2247.482137
5420,2032.081748,2252.645702
5421,2032.081748,2249.761968
5422,2032.081748,2249.386855
5423,2032.081748,2249.518919
5424,2032.091299,2249.992924
5425,2032.091299,2249.786040
5426,2032.860939,2252.340516
5427,2035.058530,2251.954534
5428,2035.960132,2254.036861
5429,2037.798103,2252.563254
5430,2037.798103,2252.713882
5431,2038.503076,2253.132503
5432,2038.994416,2253.625826
5433,2039.358570,2254.530971
5434,2039.792681,2254.278931
5435,2039.792681,2257.126444
5436,2039.792681,2263.704035
5437,2039.914734,2255.081955
5438,2039.914734,2254.926162
5439,2040.720639,2256.934421
5440,2040.720639,2255.522140
5441,2041.498791,2256.409597
5442,2043.597429,2257.311710
5443,2043.597429,2256.967008
5444,2043.597429,2260.102475
5445,2043.597429,2261.419230
5446,2043.958295,2257.805034
5447,2044.511319,2258.665815
5448,2044.511319,2259.980071
5449,2046.077858,2260.718131
5450,2046.077858,2262.500201
5451,2046.077858,2263.826034
5452,2046.077858,2270.687345
5453,2046.077858,2265.207055
5454,2046.077858,2263.835737
5455,2046.266278,2264.735806
5456,2048.030475,2267.281122
5457,2048.030475,2266.272720
5458,2048.190144,2266.268780
5459,2048.433790,2267.993485
5460,2048.433790,2266.396207
5461,2049.092821,2266.890371
5462,2049.715504,2266.917441
5463,2049.730202,2267.904813
5464,2049.927365,2268.529096
5465,2050.741506,2268.653072
5466,2050.741506,2268.881698
5467,2050.741506,2269.324904
5468,2051.290609,2269.254415
5469,2051.290609,2269.066669
5470,2051.290609,2269.610007
5471,2053.713671,2269.329189
5472,2055.150437,2276.385618
5473,2055.164214,2269.404383
5474,2057.137992,2269.789116
5475,2057.137992,2271.654445
5476,2058.357907,2269.905914
5477,2058.869237,2274.817948
5478,2059.012977,2272.177402
5479,2059.012977,2273.203149
5480,2059.331771,2273.921243
5481,2059.814500,2275.272816
5482,2059.814500,2276.226697
5483,2059.839874,2275.004720
5484,2059.839874,2275.305846
5485,2059.839874,2280.102737
5486,2060.368147,2275.543813
5487,2061.025292,2276.808148
5488,2062.623202,2280.038895
5489,2062.623202,2276.569306
5490,2063.095990,2284.546630
5491,2063.685139,2277.816654
5492,2064.209735,2279.128834
5493,2064.209735,2279.483483
5494,2064.209735,2281.043336
5495,2064.209735,2282.654467
5496,2064.209735,2282.126857
5497,2064.209735,2281.066705
5498,2064.209735,2281.172853
5499,2066.189155,2282.149756
5500,2066.189155,2285.909532
5501,2067.208650,2282.557679
5502,2067.208650,2282.783234
5503,2067.208650,2282.842764
5504,2067.494690,2285.428291
5505,2067.494690,2283.106335
5506,2067.494690,2283.126639
5507,2067.494690,2283.717762
5508,2069.161438,2283.720540
5509,2069.414437,2288.510893
5510,2069.462825,2285.336068
5511,2069.462825,2286.453676
5512,2069.476419,2285.465083
5513,2071.725430,2286.575374
5514,2071.965141,2286.771045
5515,2072.613842,2287.729419
5516,2072.613842,2287.307521
5517,2072.613842,2290.793111
5518,2074.325965,2287.517397
5519,2074.325965,2288.599099
5520,2074.325965,2291.984961
5521,2074.325965,2292.278363
5522,2074.959600,2289.309743
5523,2075.162713,2290.648753
5524,2075.211071,2290.794309
5525,2075.211071,2291.562578
5526,2075.211071,2291.781165
5527,2076.167852,2291.960349
5528,2076.167852,2293.598516
5529,2076.170785,2293.167695
5530,2076.170785,2295.989569
5531,2076.255876,2292.910673
5532,2076.255876,2301.341470
5533,2076.255876,2294.481267
5534,2078.204916,2293.733305
5535,2078.204916,2293.917688
5536,2079.002845,2296.804999
5537,2079.002845,2297.447331
5538,2079.383079,2299.476740
5539,2079.642132,2297.449095
5540,2081.092993,2304.424032
5541,2081.854401,2298.760438
5542,2082.748452,2298.819744
5543,2082.833619,2299.363346
5544,2083.835000,2300.212214
5545,2083.835000,2299.955268
5546,2083.835000,2299.990610
5547,2083.835000,2301.103703
5548,2083.922929,2302.085962
5549,2083.922929,2301.580838
5550,2083.922929,2306.788640
5551,2084.625769,2302.796058
5552,2084.893556,2303.495373
5553,2085.439379,2307.885271
5554,2085.439379,2303.752146
5555,2085.439379,2303.854882
5556,2085.439379,2304.005115
5557,2085.439379,2304.428567
5558,2085.840941,2304.514424
5559,2085.840941,2305.028167
5560,2086.073286,2307.355764
5561,2087.006730,2305.172530
5562,2087.006730,2305.381019
5563,2087.241077,2305.823704
5564,2087.315426,2307.006825
5565,2087.315426,2307.575932
5566,2087.315426,2307.606175
5567,2089.918743,2309.642420
5568,2090.484416,2308.592195
5569,2091.015260,2308.186314
5570,2091.410585,2310.366093
5571,2091.410585,2312.567097
5572,2091.998646,2309.610039
5573,2091.998646,2310.030013
5574,2091.998646,2311.124864
5575,2092.768000,2311.198457
5576,2094.026093,2313.464718
5577,2094.781513,2312.063852
5578,2096.282873,2311.205011
5579,2096.282873,2315.655565
5580,2096.282873,2313.585206
5581,2096.771353,2313.464783
5582,2096.771353,2314.272218
5583,2096.953457,2313.949594
5584,2097.025773,2318.059127
5585,2098.892884,2314.372710
5586,2098.892884,2315.714742
5587,2098.892884,2314.742307
5588,2098.892884,2317.117783
5589,2098.990992,2319.786071
5590,2100.430958,2321.959884
5591,2102.550620,2318.349022
5592,2105.435208,2320.342502
5593,2106.034272,2318.801614
5594,2106.034272,2319.625153
5595,2107.935170,2320.429757
5596,2108.573160,2326.646194
5597,2108.573160,2320.360463
5598,2108.733626,2322.377672
5599,2108.733626,2320.862541
5600,2108.733626,2321.928251
5601,2108.733626,2322.303256
5602,2108.733626,2324.489854
5603,2108.733626,2322.317815
5604,2108.733626,2322.758360
5605,2109.247356,2322.876007
5606,2109.247356,2323.781474
5607,2109.788265,2323.466495
5608,2109.788265,2323.824102
5609,2109.788265,2325.178213
5610,2109.788265,2330.982331
5611,2109.788265,2328.916236
5612,2109.788265,2326.656343
5613,2110.752685,2329.003153
5614,2111.307007,2327.500314
5615,2112.394241,2330.094712
5616,2112.904714,2334.230452
5617,2113.358460,2331.818638
5618,2113.358460,2330.180615
5619,2113.358460,2330.745220
5620,2114.646886,2333.846300
5621,2114.646886,2332.288426
5622,2114.646886,2333.357133
5623,2114.646886,2333.533815
5624,2114.646886,2334.009534
5625,2115.801189,2333.541465
5626,2116.138839,2338.345070
5627,2116.138839,2334.868565
5628,2116.320477,2342.203091
5629,2116.661887,2335.329374
5630,2116.661887,2334.887920
5631,2119.590398,2335.638550
5632,2119.590398,2341.426168
5633,2119.590398,2336.988519
5634,2119.590398,2337.016746
5635,2119.590398,2337.842675
5636,2120.001858,2338.318167
5637,2120.001858,2338.392358
5638,2120.399126,2340.517241
5639,2120.399126,2341.755870
5640,2120.399126,2341.045385
5641,2120.399126,2343.728575
5642,2120.399126,2348.316825
5643,2120.906666,2344.475428
5644,2122.536831,2343.128106
5645,2122.834913,2352.551708
5646,2123.316145,2344.333548
5647,2123.316145,2345.237320
5648,2124.304620,2344.613729
5649,2124.512924,2344.796340
5650,2124.512924,2345.767868
5651,2124.512924,2346.378595
5652,2124.761346,2346.777652
5653,2126.163818,2347.655149
5654,2126.997523,2346.986902
5655,2126.997523,2347.014094
5656,2128.739686,2347.952144
5657,2129.265905,2348.031455
5658,2129.437363,2348.206962
5659,2129.437363,2349.177172
5660,2130.398474,2348.750822
5661,2131.479743,2351.533348
5662,2131.643761,2349.212164
5663,2132.524609,2352.752151
5664,2132.524609,2349.251153
5665,2132.524609,2350.126725
5666,2132.524609,2351.558145
5667,2133.240766,2357.786997
5668,2133.364957,2351.745929
5669,2133.364957,2352.167250
5670,2133.364957,2353.128180
5671,2133.364957,2355.045438
5672,2133.364957,2353.676916
5673,2133.364957,2354.049836
5674,2133.364957,2354.278500
5675,2133.364957,2355.955043
5676,2133.364957,2354.405507
5677,2133.364957,2354.900320
5678,2134.317411,2354.985085
5679,2134.838826,2355.569567
5680,2135.881544,2360.921355
5681,2135.881544,2357.217302
5682,2135.933295,2357.147468
5683,2135.933295,2359.291877
5684,2135.933295,2359.801647
5685,2136.665593,2360.802270
5686,2136.665593,2359.667413
5687,2136.775770,2359.779863
5688,2136.775770,2360.279938
5689,2137.663266,2360.125572
5690,2137.992553,2360.336684
5691,2137.992553,2361.901872
5692,2138.514972,2360.637654
5693,2138.514972,2361.122498
5694,2138.552629,2361.586547
5695,2138.552629,2361.262907
5696,2139.192600,2361.702338
5697,2139.929416,2365.381424
5698,2141.188989,2364.748832
5699,2141.485342,2365.970410
5700,2141.485342,2363.312924
5701,2141.899702,2368.729657
5702,2142.288841,2364.924364
5703,2142.720332,2375.339005
5704,2142.720332,2367.763025
5705,2143.311597,2366.257148
5706,2143.597612,2368.614066
5707,2144.260464,2369.673769
5708,2145.022132,2371.301126
5709,2145.777877,2369.314291
5710,2145.777877,2369.490295
5711,2146.589630,2369.512476
5712,2146.838567,2370.821487
5713,2149.061826,2374.093805
5714,2149.061826,2371.688987
5715,2149.061826,2373.020058
5716,2149.334795,2374.735525
5717,2150.459557,2373.096248
5718,2151.355057,2374.701993
5719,2151.355057,2374.408142
5720,2151.667297,2389.382533
5721,2151.667297,2376.635935
5722,2151.667297,2374.838571
5723,2151.667297,2376.923200
5724,2151.667297,2376.566338
5725,2151.667297,2382.402644
5726,2151.667297,2376.836060
5727,2151.667297,2378.081342
5728,2151.667297,2377.736160
5729,2152.738406,2378.435203
5730,2152.738406,2378.108991
5731,2152.738406,2378.344796
5732,2153.254337,2380.743545
5733,2155.476528,2379.134900
5734,2156.417745,2380.877951
5735,2156.417745,2381.061803
5736,2156.417745,2381.184399
5737,2156.417745,2381.214852
5738,2156.417745,2381.198981
5739,2157.788999,2381.696469
5740,2157.788999,2383.542446
5741,2158.220490,2382.375986
5742,2158.750431,2382.931687
5743,2158.750431,2384.441261
5744,2158.750431,2384.371923
5745,2158.750431,2384.891112
5746,2162.078299,2384.852525
5747,2162.154729,2385.698113
5748,2162.154729,2384.889832
5749,2162.154729,2385.942760
5750,2164.656940,2389.694706
5751,2165.218313,2386.056696
5752,2165.523995,2386.901862
5753,2165.523995,2387.814914
5754,2165.523995,2387.994567
5755,2165.523995,2388.741496
5756,2166.079205,2390.642901
5757,2166.079205,2390.267577
5758,2167.080396,2390.813446
5759,2167.080396,2389.952825
5760,2167.080396,2391.685371
5761,2167.448367,2394.598568
5762,2167.448367,2391.460273
5763,2167.448367,2392.289265
5764,2167.448367,2391.894851
5765,2167.448367,2391.854789
5766,2168.147781,2394.329473
5767,2169.563629,2392.399484
5768,2170.953506,2395.233448
5769,2171.303664,2392.759667
5770,2171.807402,2394.227533
5771,2173.431114,2394.746945
5772,2173.431114,2394.727566
5773,2175.010256,2395.151254
5774,2175.010256,2396.288321
5775,2175.010256,2394.749324
5776,2175.426622,2395.764746
5777,2175.595745,2397.480471
5778,2175.595745,2396.073092
5779,2175.679876,2397.423956
5780,2178.387684,2396.724791
5781,2178.387684,2397.614483
5782,2178.387684,2403.044199
5783,2178.387684,2397.951367
5784,2178.387684,2405.379634
5785,2178.387684,2404.178909
5786,2178.645967,2398.612909
5787,2178.645967,2399.721453
5788,2179.683337,2400.128253
5789,2179.983794,2401.752230
5790,2181.486177,2402.138210
5791,2182.386895,2402.538507
5792,2182.461742,2403.116658
5793,2182.461742,2407.627069
5794,2182.461742,2404.120224
5795,2182.461742,2405.330323
5796,2183.112976,2404.545074
5797,2183.255631,2408.329087
5798,2183.453051,2409.943062
5799,2183.453051,2409.263259
5800,2183.453051,2408.133388
5801,2183.453051,2408.535375
5802,2183.453051,2409.504068
5803,2184.458679,2415.169425
5804,2184.458679,2409.424368
5805,2184.458679,2411.429298
5806,2184.458679,2410.473151
5807,2184.458679,2411.339445
5808,2184.881265,2411.478555
5809,2185.103131,2413.109165
5810,2185.402196,2415.866327
5811,2185.402196,2411.738580
5812,2185.649487,2412.513402
5813,2185.649487,2412.618160
5814,2185.649487,2413.828356
5815,2186.010575,2416.015240
5816,2186.505381,2416.415178
5817,2186.505381,2417.082906
5818,2186.505381,2421.262334
5819,2187.373880,2416.849409
5820,2187.923448,2417.134554
5821,2187.923448,2417.059469
5822,2187.923448,2417.978080
5823,2188.288262,2417.482132
5824,2188.625891,2417.413359
5825,2188.625891,2420.302496
5826,2188.818799,2421.329285
5827,2191.097780,2419.986190
5828,2191.097780,2421.291801
5829,2192.258480,2420.627697
5830,2192.258480,2420.729731
5831,2192.258480,2421.537971
5832,2192.620832,2428.775843
5833,2192.626568,2421.959081
5834,2192.894447,2428.183430
5835,2192.894447,2426.874192
5836,2192.894447,2422.063715
5837,2192.894447,2422.191377
5838,2193.652392,2422.874063
5839,2194.241821,2423.906108
5840,2194.689642,2424.049445
5841,2195.143422,2424.862008
5842,2196.425438,2426.800019
5843,2196.425438,2426.891854
5844,2196.425438,2427.335087
5845,2196.425438,2427.974717
5846,2196.425438,2427.721903
5847,2196.579459,2429.591405
5848,2196.744633,2428.974815
5849,2196.744633,2430.281434
5850,2196.744633,2431.810439
5851,2197.429349,2432.454777
5852,2197.429349,2430.190577
5853,2198.034318,2430.632161
5854,2198.238495,2431.691968
5855,2198.354056,2431.536627
5856,2198.708515,2432.146888
5857,2198.708515,2434.741523
5858,2198.976163,2432.247858
5859,2199.719644,2436.149345
5860,2199.822282,2434.475188
5861,2200.234833,2433.139209
5862,2200.924767,2433.508217
5863,2200.924767,2437.411272
5864,2200.924767,2436.701165
5865,2200.924767,2435.686365
5866,2201.735572,2436.852895
5867,2204.976605,2436.250521
5868,2204.976605,2437.252892
5869,2205.125258,2440.098014
5870,2205.994993,2441.107737
5871,2206.723199,2438.854563
5872,2207.530503,2439.464614
5873,2207.530503,2438.887184
5874,2208.450156,2440.038285
5875,2209.586962,2439.698874
5876,2209.586962,2441.401499
5877,2209.586962,2440.336090
5878,2209.961222,2440.967828
5879,2209.961222,2441.415217
5880,2209.961222,2445.802029
5881,2209.961222,2441.960247
5882,2209.961222,2441.671403
5883,2209.961222,2442.248619
5884,2209.961222,2441.882774
5885,2210.737651,2442.159356
5886,2210.801049,2441.975444
5887,2211.007200,2442.143044
5888,2211.007200,2450.148019
5889,2211.007200,2442.880869
5890,2211.356646,2442.527221
5891,2211.356646,2443.407675
5892,2211.356646,2443.506536
5893,2211.356646,2446.315753
5894,2211.384127,2444.143280
5895,2213.280818,2444.178397
5896,2213.288137,2444.822794
5897,2213.288137,2445.694826
5898,2213.288137,2445.913557
5899,2213.528524,2446.485369
5900,2213.562677,2451.599155
5901,2213.562677,2446.438055
5902,2213.562677,2446.904461
5903,2213.680300,2450.167176
5904,2213.680300,2447.260292
5905,2215.295097,2447.296136
5906,2216.171220,2447.712830
5907,2216.171220,2447.947170
5908,2216.171220,2447.951208
5909,2216.171220,2449.507216
5910,2216.171220,2449.873664
5911,2216.171220,2450.671256
5912,2216.171220,2450.651645
5913,2216.171220,2454.408261
5914,2216.189894,2454.059607
5915,2219.470445,2450.708021
5916,2219.470445,2451.583697
5917,2219.470445,2452.989578
5918,2219.691680,2452.922569
5919,2219.691680,2453.804283
5920,2221.189287,2454.615165
5921,2221.704644,2454.299009
5922,2221.704644,2455.293866
5923,2221.704644,2455.169667
5924,2221.704644,2457.703455
5925,2221.704644,2455.387168
5926,2221.704644,2455.497398
5927,2221.704644,2455.574214
5928,2221.704644,2455.800772
5929,2222.615672,2455.918214
5930,2224.246470,2459.774236
5931,2224.343445,2456.520801
5932,2226.001917,2456.423090
5933,2226.001917,2456.884784
5934,2226.200696,2456.991643
5935,2226.796283,2459.914563
5936,2229.060611,2458.317181
5937,2229.237937,2457.782986
5938,2229.237937,2458.448275
5939,2229.237937,2458.462412
5940,2229.237937,2459.128439
5941,2229.831264,2459.146464
5942,2229.831264,2459.662413
5943,2229.831264,2459.561256
5944,2229.831264,2460.195141
5945,2229.994703,2460.092224
5946,2230.125242,2460.615232
5947,2230.125242,2460.336164
5948,2230.314407,2462.763600
5949,2230.314407,2461.126300
5950,2231.121182,2460.601290
5951,2231.183529,2460.830552
5952,2231.811093,2463.212416
5953,2231.811093,2461.891621
5954,2231.811093,2462.136404
5955,2231.811093,2461.925084
5956,2231.811093,2465.686711
5957,2231.991385,2462.183620
5958,2231.991385,2463.636155
5959,2231.991385,2464.886703
5960,2232.172391,2465.339629
5961,2232.172391,2463.682652
5962,2234.575178,2464.195537
5963,2235.503943,2466.349562
5964,2235.503943,2478.128180
5965,2236.222348,2468.595385
5966,2237.021163,2466.149660
5967,2237.021163,2466.313871
5968,2237.087375,2466.632250
5969,2239.665483,2467.726995
5970,2240.377670,2467.021768
5971,2241.209230,2469.189115
5972,2241.209230,2469.959706
5973,2241.209230,2468.861617
5974,2241.865840,2472.806175
5975,2242.045505,2470.020475
5976,2242.153193,2470.191857
5977,2242.752225,2470.710853
5978,2242.928339,2471.804942
5979,2244.837070,2472.562734
5980,2248.128392,2472.704804
5981,2248.327994,2473.448390
5982,2248.327994,2473.191364
5983,2248.327994,2473.405099
5984,2249.240205,2475.828345
5985,2249.686362,2486.653569
5986,2249.686362,2475.731027
5987,2250.791434,2477.151425
5988,2250.791434,2477.549377
5989,2251.579393,2478.269067
5990,2251.852127,2479.402434
5991,2253.204398,2485.699235
5992,2253.242277,2478.348620
5993,2253.518680,2481.156667
5994,2253.518680,2481.532964
5995,2253.571653,2481.229064
5996,2253.580013,2482.099421
5997,2253.580013,2486.378185
5998,2253.853109,2482.450627
5999,2253.853109,2482.713025
6000,2255.414293,2483.577960
6001,2255.763794,2483.608396
6002,2255.763794,2483.717961
6003,2255.867587,2484.687664
6004,2256.180017,2484.739204
6005,2256.180017,2485.638257
6006,2256.313393,2487.944477
6007,2256.889273,2488.949225
6008,2258.426138,2486.387589
6009,2258.426138,2486.998045
6010,2258.426138,2492.378977
6011,2258.426138,2487.370657
6012,2258.737532,2491.491896
6013,2259.789785,2488.329914
6014,2260.528417,2488.679923
6015,2260.528417,2489.178595
6016,2260.753162,2491.121262
6017,2260.753162,2489.753396
6018,2260.753162,2490.030263
6019,2262.337472,2490.180631
6020,2262.337472,2492.837954
6021,2262.337472,2494.148620
6022,2264.344946,2495.216718
6023,2264.344946,2495.642244
6024,2264.344946,2493.639916
6025,2264.982784,2493.744112
6026,2266.271673,2493.990175
6027,2266.271673,2494.840990
6028,2266.271673,2496.576101
6029,2266.271673,2495.899933
6030,2267.945998,2495.584839
6031,2267.945998,2496.560753
6032,2267.955901,2497.546659
6033,2269.112370,2496.051969
6034,2269.533889,2501.693497
6035,2269.533889,2497.109970
6036,2270.224150,2499.136026
6037,2270.777325,2497.669942
6038,2271.372781,2497.640860
6039,2271.400774,2497.795326
6040,2271.400774,2498.922145
6041,2271.537525,2498.370802
6042,2272.423528,2503.474875
6043,2272.857859,2499.493990
6044,2272.857859,2499.164628
6045,2272.857859,2499.758636
6046,2272.860400,2502.388741
6047,2272.860400,2514.900689
6048,2272.860400,2503.052527
6049,2273.345499,2502.573705
6050,2273.345499,2505.805866
6051,2273.345499,2504.215493
6052,2273.345499,2508.242988
6053,2273.345499,2505.099015
6054,2274.347807,2505.792231
6055,2276.150355,2506.407900
6056,2276.150355,2505.821524
6057,2276.460733,2506.891485
6058,2276.460733,2507.527874
6059,2276.460733,2508.425150
6060,2277.142725,2511.284529
6061,2277.281448,2514.088545
6062,2277.281448,2510.335236
6063,2277.281448,2512.243821
6064,2277.281448,2515.604106
6065,2277.865455,2512.991329
6066,2277.865455,2514.252483
6067,2279.341156,2520.641111
6068,2279.341156,2514.383675
6069,2279.341156,2514.425514
6070,2280.322857,2516.108932
6071,2281.313640,2523.022459
6072,2281.313640,2516.757709
6073,2281.335222,2517.544419
6074,2281.919330,2519.429114
6075,2281.919330,2518.115871
6076,2281.919330,2520.991107
6077,2282.797465,2520.376411
6078,2282.797465,2520.404348
6079,2282.797465,2521.314054
6080,2282.797465,2523.277342
6081,2283.255926,2522.596506
6082,2283.255926,2521.387055
6083,2283.955465,2522.076124
6084,2283.955465,2524.597715
6085,2284.103034,2525.489052
6086,2286.630770,2524.052534
6087,2286.630770,2523.657637
6088,2286.630770,2525.802882
6089,2286.630770,2528.256287
6090,2286.630770,2525.563186
6091,2286.630770,2525.754928
6092,2286.630770,2525.683085
6093,2286.630770,2529.113729
6094,2291.421091,2527.406934
6095,2292.398520,2526.270814
6096,2292.398520,2534.626478
6097,2292.516984,2527.429186
6098,2294.220385,2527.495653
6099,2295.016541,2527.738822
6100,2295.100669,2528.493865
6101,2295.663053,2531.064477
6102,2295.663053,2533.320971
6103,2295.663053,2529.514117
6104,2295.663053,2532.190005
6105,2295.663053,2532.698805
6106,2295.663053,2533.713313
6107,2295.663053,2535.435486
6108,2296.158276,2538.230707
6109,2296.973704,2535.500942
6110,2296.973704,2537.039904
6111,2297.764194,2537.777092
6112,2297.764194,2535.507377
6113,2298.449440,2536.866291
6114,2298.986806,2541.102620
6115,2299.208375,2542.953598
6116,2299.446908,2538.607888
6117,2299.446908,2538.251921
6118,2299.446908,2540.263364
6119,2299.446908,2540.228356
6120,2299.446908,2541.028059
6121,2299.720969,2540.762557
6122,2299.720969,2541.223564
6123,2299.720969,2542.409169
6124,2300.784454,2541.624732
6125,2300.784454,2543.995231
6126,2300.784454,2542.399524
6127,2300.784454,2543.439920
6128,2300.784454,2545.435092
6129,2301.118152,2544.975348
6130,2301.577201,2544.590557
6131,2303.315392,2546.307855
6132,2303.315392,2545.752263
6133,2303.315392,2546.375710
6134,2305.879135,2546.351740
6135,2306.303949,2546.992959
6136,2307.722899,2547.368710
6137,2308.635230,2552.450565
6138,2308.635230,2548.550180
6139,2308.635230,2546.994230
6140,2309.348866,2548.044503
6141,2309.348866,2548.477078
6142,2310.191618,2549.041880
6143,2310.191618,2549.739332
6144,2310.191618,2551.142014
6145,2310.644796,2554.126609
6146,2311.500490,2551.333540
6147,2311.593006,2551.587461
6148,2314.482147,2552.747630
6149,2315.591008,2551.708593
6150,2315.591008,2552.612261
6151,2315.591008,2554.051668
6152,2315.591008,2553.285613
6153,2315.824062,2553.580817
6154,2315.824062,2558.424984
6155,2316.298572,2556.807664
6156,2318.088000,2554.255600
6157,2318.994289,2558.833609
6158,2319.070485,2556.297263
6159,2319.471004,2557.152678
6160,2319.471004,2560.896567
6161,2319.471004,2557.797690
6162,2319.471004,2557.906630
6163,2319.471004,2558.680617
6164,2320.571145,2568.051600
6165,2320.571145,2569.114448
6166,2321.075346,2561.992708
6167,2321.222692,2561.528742
6168,2321.222692,2561.698036
6169,2321.222692,2563.035713
6170,2322.590458,2563.120113
6171,2322.590458,2563.791409
6172,2323.738474,2564.259414
6173,2324.053689,2564.035759
6174,2324.345748,2564.307137
6175,2325.737311,2565.126563
6176,2325.932470,2567.498125
6177,2325.932470,2567.099357
6178,2325.932470,2567.528603
6179,2326.081326,2571.341126
6180,2328.026986,2568.337563
6181,2328.026986,2568.126843
6182,2328.253851,2572.497781
6183,2328.582301,2569.869876
6184,2328.582301,2569.368943
6185,2328.668683,2572.112807
6186,2328.882228,2570.128346
6187,2328.882228,2571.569809
6188,2328.929494,2571.994508
6189,2328.929494,2573.036635
6190,2328.929494,2574.802094
6191,2328.929494,2573.286059
6192,2329.456038,2577.073012
6193,2329.456038,2573.880633
6194,2329.572719,2574.402960
6195,2329.992466,2575.432242
6196,2329.992466,2575.084149
6197,2330.921718,2575.162342
6198,2331.837318,2575.132443
6199,2333.055073,2580.853064
6200,2333.055073,2575.926328
6201,2333.055073,2575.607620
6202,2333.840755,2577.209949
6203,2333.952677,2579.581990
6204,2333.952677,2577.549333
6205,2334.123072,2577.814050
6206,2335.307185,2592.215403
6207,2335.307185,2577.928007
6208,2335.307185,2578.080180
6209,2335.307185,2578.829822
6210,2336.033698,2578.873588
6211,2336.033698,2581.441982
6212,2336.033698,2583.315806
6213,2336.033698,2583.669855
6214,2337.888193,2582.263378
6215,2337.888193,2584.811172
6216,2337.888193,2583.812461
6217,2337.888193,2585.864094
6218,2338.274808,2587.042371
6219,2338.274808,2585.568771
6220,2338.274808,2585.652290
6221,2338.274808,2585.811762
6222,2339.855518,2586.079900
6223,2340.130440,2587.429828
6224,2340.130440,2586.782143
6225,2340.810040,2586.976652
6226,2341.255985,2587.290919
6227,2342.201218,2588.027075
6228,2342.405259,2587.495289
6229,2342.405259,2589.839235
6230,2343.530172,2588.459886
6231,2343.553494,2588.564722
6232,2343.862605,2588.680857
6233,2343.896668,2590.246512
6234,2345.191374,2589.595994
6235,2345.191374,2590.935971
6236,2345.191374,2590.641583
6237,2347.769666,2590.989646
6238,2347.769666,2602.315968
6239,2348.656813,2591.913387
6240,2348.656813,2591.575621
6241,2348.656813,2594.256345
6242,2350.729918,2593.026251
6243,2350.729918,2593.734830
6244,2351.559949,2594.327843
6245,2351.559949,2594.006639
6246,2351.732463,2595.081915
6247,2352.052421,2597.880983
6248,2352.477143,2594.574410
6249,2353.865446,2595.937434
6250,2354.390412,2598.833557
6251,2354.390412,2596.273479
6252,2354.390412,2596.517976
6253,2355.519452,2596.768421
6254,2356.214079,2597.365292
6255,2356.214079,2597.905323
6256,2356.785598,2599.843671
6257,2356.785598,2599.378726
6258,2357.033460,2604.367533
6259,2357.033460,2599.609844
6260,2357.033460,2599.792500
6261,2357.033460,2601.230197
6262,2357.154092,2600.665723
6263,2357.154092,2600.975374
6264,2359.370546,2601.198007
6265,2361.391954,2601.725782
6266,2361.391954,2602.598636
6267,2361.486217,2605.626953
6268,2361.850414,2603.978431
6269,2362.652447,2603.173555
6270,2363.628916,2603.283322
6271,2363.761703,2604.747569
6272,2364.629977,2604.975069
6273,2364.629977,2605.354575
6274,2365.561046,2605.101362
6275,2366.372078,2606.044486
6276,2366.929452,2606.307828
6277,2366.929452,2606.025606
6278,2367.387863,2607.848512
6279,2367.387863,2606.490377
6280,2367.387863,2609.370374
6281,2367.387863,2606.678087
6282,2367.387863,2607.554025
6283,2367.387863,2606.696283
6284,2367.760949,2607.755395
6285,2368.532872,2612.707064
6286,2368.532872,2608.418031
6287,2368.532872,2610.162914
6288,2369.727361,2608.534443
6289,2369.727361,2608.684744
6290,2372.225838,2610.702503
6291,2372.461550,2610.026694
6292,2372.472913,2615.182944
6293,2376.718770,2610.986501
6294,2376.847117,2611.972034
6295,2377.681230,2614.133681
6296,2377.681230,2612.470100
6297,2378.451680,2613.139714
6298,2378.793526,2615.945390
6299,2378.793526,2613.398451
6300,2378.793526,2613.862900
6301,2380.652820,2614.475381
6302,2380.652820,2614.761385
6303,2380.652820,2615.448639
6304,2380.652820,2616.754570
6305,2380.652820,2615.303419
6306,2381.007725,2618.563379
6307,2381.331119,2617.514949
6308,2381.331119,2616.453369
6309,2381.331119,2619.510084
6310,2382.034929,2617.331018
6311,2382.034929,2618.297376
6312,2382.034929,2618.477695
6313,2383.039033,2618.918336
6314,2383.039033,2618.865432
6315,2383.039033,2620.564767
6316,2383.459420,2619.717809
6317,2383.536201,2621.605546
6318,2383.610378,2622.160375
6319,2383.610378,2619.982148
6320,2383.917464,2622.431652
6321,2386.331820,2624.827876
6322,2386.331820,2622.752103
6323,2386.850787,2622.670311
6324,2386.850787,2623.864528
6325,2386.850787,2628.903006
